"TOA5","CR1000","CR1000","20988","CR1000.Std.21","CPU:ProgramSWC20-09-22.CR1","38243","Table1"
"TIMESTAMP","RECORD","BattV_Avg","PTemp_C_Avg","VW_Avg(1)","PA_uS_Avg(1)","VW_Avg(2)","PA_uS_Avg(2)","VW_Avg(3)","PA_uS_Avg(3)","VW_Avg(4)","PA_uS_Avg(4)","VW_Avg(5)","PA_uS_Avg(5)","VW_Avg(6)","PA_uS_Avg(6)","VW_Avg(7)","PA_uS_Avg(7)","VW_Avg(8)","PA_uS_Avg(8)","VW_Avg(9)","PA_uS_Avg(9)","VW_Avg(10)","PA_uS_Avg(10)","VW_Avg(11)","PA_uS_Avg(11)","VW_Avg(12)","PA_uS_Avg(12)","VW_Avg(13)","PA_uS_Avg(13)","VW_Avg(14)","PA_uS_Avg(14)","VW_Avg(15)","PA_uS_Avg(15)","VW_Avg(16)","PA_uS_Avg(16)","VW_Avg(17)","PA_uS_Avg(17)","VW_Avg(18)","PA_uS_Avg(18)","VW_Avg(19)","PA_uS_Avg(19)","VW_Avg(20)","PA_uS_Avg(20)","BattV_Max","BattV_TMx","PTemp_C_Max","PTemp_C_TMx","VW_Max(1)","VW_TMx(1)","PA_uS_Max(1)","PA_uS_TMx(1)","VW_Max(2)","VW_TMx(2)","PA_uS_Max(2)","PA_uS_TMx(2)","VW_Max(3)","VW_TMx(3)","PA_uS_Max(3)","PA_uS_TMx(3)","VW_Max(4)","VW_TMx(4)","PA_uS_Max(4)","PA_uS_TMx(4)","VW_Max(5)","VW_TMx(5)","PA_uS_Max(5)","PA_uS_TMx(5)","VW_Max(6)","VW_TMx(6)","PA_uS_Max(6)","PA_uS_TMx(6)","VW_Max(7)","VW_TMx(7)","PA_uS_Max(7)","PA_uS_TMx(7)","VW_Max(8)","VW_TMx(8)","PA_uS_Max(8)","PA_uS_TMx(8)","VW_Max(9)","VW_TMx(9)","PA_uS_Max(9)","PA_uS_TMx(9)","VW_Max(10)","VW_TMx(10)","PA_uS_Max(10)","PA_uS_TMx(10)","VW_Max(11)","VW_TMx(11)","PA_uS_Max(11)","PA_uS_TMx(11)","VW_Max(12)","VW_TMx(12)","PA_uS_Max(12)","PA_uS_TMx(12)","VW_Max(13)","VW_TMx(13)","PA_uS_Max(13)","PA_uS_TMx(13)","VW_Max(14)","VW_TMx(14)","PA_uS_Max(14)","PA_uS_TMx(14)","VW_Max(15)","VW_TMx(15)","PA_uS_Max(15)","PA_uS_TMx(15)","VW_Max(16)","VW_TMx(16)","PA_uS_Max(16)","PA_uS_TMx(16)","VW_Max(17)","VW_TMx(17)","PA_uS_Max(17)","PA_uS_TMx(17)","VW_Max(18)","VW_TMx(18)","PA_uS_Max(18)","PA_uS_TMx(18)","VW_Max(19)","VW_TMx(19)","PA_uS_Max(19)","PA_uS_TMx(19)","VW_Max(20)","VW_TMx(20)","PA_uS_Max(20)","PA_uS_TMx(20)","BattV_Min","BattV_TMn","PTemp_C_Min","PTemp_C_TMn","VW_Min(1)","VW_TMn(1)","PA_uS_Min(1)","PA_uS_TMn(1)","VW_Min(2)","VW_TMn(2)","PA_uS_Min(2)","PA_uS_TMn(2)","VW_Min(3)","VW_TMn(3)","PA_uS_Min(3)","PA_uS_TMn(3)","VW_Min(4)","VW_TMn(4)","PA_uS_Min(4)","PA_uS_TMn(4)","VW_Min(5)","VW_TMn(5)","PA_uS_Min(5)","PA_uS_TMn(5)","VW_Min(6)","VW_TMn(6)","PA_uS_Min(6)","PA_uS_TMn(6)","VW_Min(7)","VW_TMn(7)","PA_uS_Min(7)","PA_uS_TMn(7)","VW_Min(8)","VW_TMn(8)","PA_uS_Min(8)","PA_uS_TMn(8)","VW_Min(9)","VW_TMn(9)","PA_uS_Min(9)","PA_uS_TMn(9)","VW_Min(10)","VW_TMn(10)","PA_uS_Min(10)","PA_uS_TMn(10)","VW_Min(11)","VW_TMn(11)","PA_uS_Min(11)","PA_uS_TMn(11)","VW_Min(12)","VW_TMn(12)","PA_uS_Min(12)","PA_uS_TMn(12)","VW_Min(13)","VW_TMn(13)","PA_uS_Min(13)","PA_uS_TMn(13)","VW_Min(14)","VW_TMn(14)","PA_uS_Min(14)","PA_uS_TMn(14)","VW_Min(15)","VW_TMn(15)","PA_uS_Min(15)","PA_uS_TMn(15)","VW_Min(16)","VW_TMn(16)","PA_uS_Min(16)","PA_uS_TMn(16)","VW_Min(17)","VW_TMn(17)","PA_uS_Min(17)","PA_uS_TMn(17)","VW_Min(18)","VW_TMn(18)","PA_uS_Min(18)","PA_uS_TMn(18)","VW_Min(19)","VW_TMn(19)","PA_uS_Min(19)","PA_uS_TMn(19)","VW_Min(20)","VW_TMn(20)","PA_uS_Min(20)","PA_uS_TMn(20)"
"TS","RN","Volts","Deg C","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","Volts","Volts","Deg C","Deg C","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","Volts","Volts","Deg C","Deg C","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec","","","uSec","uSec"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Max","TMx","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn","Min","TMn"
"2022-09-20 14:00:00",0,13.71,16.74,0.268,26.74,0.206,24.24,0.173,23.06,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",13.73,"2022-09-20 13:56:00",17.16,"2022-09-20 13:41:00",0.279,"2022-09-20 13:56:00",27.15,"2022-09-20 13:56:00",0.258,"2022-09-20 13:55:00",26.49,"2022-09-20 13:55:00",0.228,"2022-09-20 13:54:00",25.49,"2022-09-20 13:54:00",0.225,"2022-09-20 14:00:00",25.39,"2022-09-20 14:00:00",0.238,"2022-09-20 13:55:00",25.82,"2022-09-20 13:55:00",0.27,"2022-09-20 13:59:00",26.88,"2022-09-20 13:59:00","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295",13.7,"2022-09-20 13:43:00",16.39,"2022-09-20 14:00:00",0.079,"2022-09-20 13:41:00",19.6,"2022-09-20 13:41:00",0.002,"2022-09-20 13:44:00",15.38,"2022-09-20 13:44:00",0.003,"2022-09-20 13:44:00",15.44,"2022-09-20 13:44:00",0,"2022-09-20 13:46:00",15.25,"2022-09-20 13:46:00",0.235,"2022-09-20 13:43:00",25.74,"2022-09-20 13:43:00",0.012,"2022-09-20 13:45:00",15.98,"2022-09-20 13:45:00","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295"
"2022-09-20 14:30:00",1,13.73,16.13,0.279,27.16,0.258,26.5,0.228,25.49,0.225,25.39,0.238,25.83,0.271,26.9,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",13.73,"2022-09-20 14:01:00",16.36,"2022-09-20 14:01:00",0.279,"2022-09-20 14:12:00",27.17,"2022-09-20 14:12:00",0.258,"2022-09-20 14:09:00",26.5,"2022-09-20 14:09:00",0.228,"2022-09-20 14:03:00",25.5,"2022-09-20 14:03:00",0.225,"2022-09-20 14:10:00",25.4,"2022-09-20 14:10:00",0.238,"2022-09-20 14:16:00",25.84,"2022-09-20 14:16:00",0.271,"2022-09-20 14:14:00",26.91,"2022-09-20 14:14:00","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295",13.72,"2022-09-20 14:02:00",15.97,"2022-09-20 14:30:00",0.279,"2022-09-20 14:01:00",27.15,"2022-09-20 14:01:00",0.258,"2022-09-20 14:01:00",26.49,"2022-09-20 14:01:00",0.228,"2022-09-20 14:01:00",25.49,"2022-09-20 14:01:00",0.225,"2022-09-20 14:01:00",25.38,"2022-09-20 14:01:00",0.237,"2022-09-20 14:01:00",25.81,"2022-09-20 14:01:00",0.27,"2022-09-20 14:03:00",26.88,"2022-09-20 14:03:00","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295"
"2022-09-20 15:00:00",2,13.71,15.81,0.279,27.17,0.258,26.5,0.228,25.5,0.225,25.4,0.238,25.84,0.271,26.91,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",13.72,"2022-09-20 14:31:00",15.97,"2022-09-20 14:31:00",0.28,"2022-09-20 14:46:00",27.18,"2022-09-20 14:46:00",0.259,"2022-09-20 14:43:00",26.52,"2022-09-20 14:43:00",0.229,"2022-09-20 14:58:00",25.53,"2022-09-20 14:58:00",0.225,"2022-09-20 14:31:00",25.4,"2022-09-20 14:31:00",0.239,"2022-09-20 14:52:00",25.85,"2022-09-20 14:52:00",0.271,"2022-09-20 14:31:00",26.91,"2022-09-20 14:31:00","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295",13.69,"2022-09-20 14:40:00",15.63,"2022-09-20 14:59:00",0.279,"2022-09-20 14:31:00",27.17,"2022-09-20 14:31:00",0.258,"2022-09-20 14:31:00",26.5,"2022-09-20 14:31:00",0.228,"2022-09-20 14:48:00",25.49,"2022-09-20 14:48:00",0.225,"2022-09-20 14:39:00",25.39,"2022-09-20 14:39:00",0.238,"2022-09-20 14:34:00",25.82,"2022-09-20 14:34:00",0.271,"2022-09-20 14:33:00",26.9,"2022-09-20 14:33:00","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295"
"2022-09-20 15:30:00",3,13.71,15.41,0.28,27.18,0.258,26.5,0.228,25.5,0.225,25.4,0.238,25.84,0.271,26.91,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",13.73,"2022-09-20 15:20:00",15.6,"2022-09-20 15:01:00",0.28,"2022-09-20 15:01:00",27.18,"2022-09-20 15:01:00",0.259,"2022-09-20 15:24:00",26.52,"2022-09-20 15:24:00",0.229,"2022-09-20 15:01:00",25.53,"2022-09-20 15:01:00",0.226,"2022-09-20 15:29:00",25.42,"2022-09-20 15:29:00",0.239,"2022-09-20 15:01:00",25.85,"2022-09-20 15:01:00",0.271,"2022-09-20 15:03:00",26.91,"2022-09-20 15:03:00","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295",13.69,"2022-09-20 15:07:00",15.29,"2022-09-20 15:24:00",0.279,"2022-09-20 15:07:00",27.17,"2022-09-20 15:07:00",0.258,"2022-09-20 15:01:00",26.5,"2022-09-20 15:01:00",0.228,"2022-09-20 15:03:00",25.5,"2022-09-20 15:03:00",0.225,"2022-09-20 15:01:00",25.4,"2022-09-20 15:01:00",0.238,"2022-09-20 15:03:00",25.84,"2022-09-20 15:03:00",0.271,"2022-09-20 15:01:00",26.9,"2022-09-20 15:01:00","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295"
"2022-09-20 16:00:00",4,13.71,15.61,0.28,27.18,0.259,26.51,0.228,25.51,0.226,25.41,0.239,25.85,0.271,26.91,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",13.73,"2022-09-20 15:33:00",16.09,"2022-09-20 16:00:00",0.28,"2022-09-20 15:31:00",27.18,"2022-09-20 15:31:00",0.259,"2022-09-20 15:31:00",26.52,"2022-09-20 15:31:00",0.229,"2022-09-20 15:37:00",25.53,"2022-09-20 15:37:00",0.226,"2022-09-20 15:31:00",25.42,"2022-09-20 15:31:00",0.239,"2022-09-20 15:53:00",25.87,"2022-09-20 15:53:00",0.271,"2022-09-20 15:31:00",26.91,"2022-09-20 15:31:00","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295",13.69,"2022-09-20 15:52:00",15.31,"2022-09-20 15:31:00",0.28,"2022-09-20 15:31:00",27.18,"2022-09-20 15:31:00",0.258,"2022-09-20 15:33:00",26.5,"2022-09-20 15:33:00",0.228,"2022-09-20 15:31:00",25.5,"2022-09-20 15:31:00",0.225,"2022-09-20 15:32:00",25.4,"2022-09-20 15:32:00",0.238,"2022-09-20 15:31:00",25.84,"2022-09-20 15:31:00",0.271,"2022-09-20 15:46:00",26.9,"2022-09-20 15:46:00","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295","NAN","1990-01-01 00:00:03.294967295"
