"TOA5","CR1000_2","CR1000","20988","CR1000.Std.21","CPU:bodemsensoren48x.CR1","63721","Table48sensors"
"TIMESTAMP","RECORD","BattV_Avg","PTemp_C_Avg","VW_Avg(1)","PA_uS_Avg(1)","VW_Avg(2)","PA_uS_Avg(2)","VW_Avg(3)","PA_uS_Avg(3)","VW_Avg(4)","PA_uS_Avg(4)","VW_Avg(5)","PA_uS_Avg(5)","VW_Avg(6)","PA_uS_Avg(6)","VW_Avg(7)","PA_uS_Avg(7)","VW_Avg(8)","PA_uS_Avg(8)","VW_Avg(9)","PA_uS_Avg(9)","VW_Avg(10)","PA_uS_Avg(10)","VW_Avg(11)","PA_uS_Avg(11)","VW_Avg(12)","PA_uS_Avg(12)","VW_Avg(13)","PA_uS_Avg(13)","VW_Avg(14)","PA_uS_Avg(14)","VW_Avg(15)","PA_uS_Avg(15)","VW_Avg(16)","PA_uS_Avg(16)","VW_Avg(17)","PA_uS_Avg(17)","VW_Avg(18)","PA_uS_Avg(18)","VW_Avg(19)","PA_uS_Avg(19)","VW_Avg(20)","PA_uS_Avg(20)","VW_Avg(21)","PA_uS_Avg(21)","VW_Avg(22)","PA_uS_Avg(22)","VW_Avg(23)","PA_uS_Avg(23)","VW_Avg(24)","PA_uS_Avg(24)","VW_Avg(25)","PA_uS_Avg(25)","VW_Avg(26)","PA_uS_Avg(26)","VW_Avg(27)","PA_uS_Avg(27)","VW_Avg(28)","PA_uS_Avg(28)","VW_Avg(29)","PA_uS_Avg(29)","VW_Avg(30)","PA_uS_Avg(30)","VW_Avg(31)","PA_uS_Avg(31)","VW_Avg(32)","PA_uS_Avg(32)","VW_Avg(33)","PA_uS_Avg(33)","VW_Avg(34)","PA_uS_Avg(34)","VW_Avg(35)","PA_uS_Avg(35)","VW_Avg(36)","PA_uS_Avg(36)","VW_Avg(37)","PA_uS_Avg(37)","VW_Avg(38)","PA_uS_Avg(38)","VW_Avg(39)","PA_uS_Avg(39)","VW_Avg(40)","PA_uS_Avg(40)","VW_Avg(41)","PA_uS_Avg(41)","VW_Avg(42)","PA_uS_Avg(42)","VW_Avg(43)","PA_uS_Avg(43)","VW_Avg(44)","PA_uS_Avg(44)","VW_Avg(45)","PA_uS_Avg(45)","VW_Avg(46)","PA_uS_Avg(46)","VW_Avg(47)","PA_uS_Avg(47)","VW_Avg(48)","PA_uS_Avg(48)","BattV_Max","PTemp_C_Max","VW_Max(1)","PA_uS_Max(1)","VW_Max(2)","PA_uS_Max(2)","VW_Max(3)","PA_uS_Max(3)","VW_Max(4)","PA_uS_Max(4)","VW_Max(5)","PA_uS_Max(5)","VW_Max(6)","PA_uS_Max(6)","VW_Max(7)","PA_uS_Max(7)","VW_Max(8)","PA_uS_Max(8)","VW_Max(9)","PA_uS_Max(9)","VW_Max(10)","PA_uS_Max(10)","VW_Max(11)","PA_uS_Max(11)","VW_Max(12)","PA_uS_Max(12)","VW_Max(13)","PA_uS_Max(13)","VW_Max(14)","PA_uS_Max(14)","VW_Max(15)","PA_uS_Max(15)","VW_Max(16)","PA_uS_Max(16)","VW_Max(17)","PA_uS_Max(17)","VW_Max(18)","PA_uS_Max(18)","VW_Max(19)","PA_uS_Max(19)","VW_Max(20)","PA_uS_Max(20)","VW_Max(21)","PA_uS_Max(21)","VW_Max(22)","PA_uS_Max(22)","VW_Max(23)","PA_uS_Max(23)","VW_Max(24)","PA_uS_Max(24)","VW_Max(25)","PA_uS_Max(25)","VW_Max(26)","PA_uS_Max(26)","VW_Max(27)","PA_uS_Max(27)","VW_Max(28)","PA_uS_Max(28)","VW_Max(29)","PA_uS_Max(29)","VW_Max(30)","PA_uS_Max(30)","VW_Max(31)","PA_uS_Max(31)","VW_Max(32)","PA_uS_Max(32)","VW_Max(33)","PA_uS_Max(33)","VW_Max(34)","PA_uS_Max(34)","VW_Max(35)","PA_uS_Max(35)","VW_Max(36)","PA_uS_Max(36)","VW_Max(37)","PA_uS_Max(37)","VW_Max(38)","PA_uS_Max(38)","VW_Max(39)","PA_uS_Max(39)","VW_Max(40)","PA_uS_Max(40)","VW_Max(41)","PA_uS_Max(41)","VW_Max(42)","PA_uS_Max(42)","VW_Max(43)","PA_uS_Max(43)","VW_Max(44)","PA_uS_Max(44)","VW_Max(45)","PA_uS_Max(45)","VW_Max(46)","PA_uS_Max(46)","VW_Max(47)","PA_uS_Max(47)","VW_Max(48)","PA_uS_Max(48)","BattV_Min","PTemp_C_Min","VW_Min(1)","PA_uS_Min(1)","VW_Min(2)","PA_uS_Min(2)","VW_Min(3)","PA_uS_Min(3)","VW_Min(4)","PA_uS_Min(4)","VW_Min(5)","PA_uS_Min(5)","VW_Min(6)","PA_uS_Min(6)","VW_Min(7)","PA_uS_Min(7)","VW_Min(8)","PA_uS_Min(8)","VW_Min(9)","PA_uS_Min(9)","VW_Min(10)","PA_uS_Min(10)","VW_Min(11)","PA_uS_Min(11)","VW_Min(12)","PA_uS_Min(12)","VW_Min(13)","PA_uS_Min(13)","VW_Min(14)","PA_uS_Min(14)","VW_Min(15)","PA_uS_Min(15)","VW_Min(16)","PA_uS_Min(16)","VW_Min(17)","PA_uS_Min(17)","VW_Min(18)","PA_uS_Min(18)","VW_Min(19)","PA_uS_Min(19)","VW_Min(20)","PA_uS_Min(20)","VW_Min(21)","PA_uS_Min(21)","VW_Min(22)","PA_uS_Min(22)","VW_Min(23)","PA_uS_Min(23)","VW_Min(24)","PA_uS_Min(24)","VW_Min(25)","PA_uS_Min(25)","VW_Min(26)","PA_uS_Min(26)","VW_Min(27)","PA_uS_Min(27)","VW_Min(28)","PA_uS_Min(28)","VW_Min(29)","PA_uS_Min(29)","VW_Min(30)","PA_uS_Min(30)","VW_Min(31)","PA_uS_Min(31)","VW_Min(32)","PA_uS_Min(32)","VW_Min(33)","PA_uS_Min(33)","VW_Min(34)","PA_uS_Min(34)","VW_Min(35)","PA_uS_Min(35)","VW_Min(36)","PA_uS_Min(36)","VW_Min(37)","PA_uS_Min(37)","VW_Min(38)","PA_uS_Min(38)","VW_Min(39)","PA_uS_Min(39)","VW_Min(40)","PA_uS_Min(40)","VW_Min(41)","PA_uS_Min(41)","VW_Min(42)","PA_uS_Min(42)","VW_Min(43)","PA_uS_Min(43)","VW_Min(44)","PA_uS_Min(44)","VW_Min(45)","PA_uS_Min(45)","VW_Min(46)","PA_uS_Min(46)","VW_Min(47)","PA_uS_Min(47)","VW_Min(48)","PA_uS_Min(48)"
"TS","RN","Volts","Deg C","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","Volts","Deg C","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","Volts","Deg C","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min"
"2022-11-29 14:30:00",0,13.67,5.571,0.394,30.54,0.323,28.51,"NAN","NAN",0.315,28.27,0.423,31.33,"NAN","NAN",0.319,28.4,0.331,28.73,"NAN","NAN",0.357,29.5,"NAN","NAN","NAN","NAN",0.368,29.8,0.43,31.49,"NAN","NAN",0.467,32.47,0.432,31.56,"NAN","NAN","NAN","NAN",0.321,28.46,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",13.67,5.571,0.394,30.54,0.323,28.51,"NAN","NAN",0.315,28.27,0.423,31.33,"NAN","NAN",0.319,28.4,0.331,28.74,0.551,34.53,0.357,29.5,"NAN","NAN","NAN","NAN",0.368,29.8,0.43,31.49,"NAN","NAN",0.467,32.47,0.432,31.56,"NAN","NAN","NAN","NAN",0.321,28.46,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",13.67,5.571,0.394,30.54,0.323,28.51,"NAN","NAN",0.315,28.27,0.423,31.33,"NAN","NAN",0.319,28.4,0.33,28.73,0.551,34.53,0.357,29.5,"NAN","NAN","NAN","NAN",0.368,29.8,0.43,31.49,"NAN","NAN",0.467,32.47,0.432,31.56,"NAN","NAN","NAN","NAN",0.321,28.46,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-11-29 15:00:00",1,13.68,5.733,0.394,30.54,0.323,28.51,"NAN","NAN",0.315,28.27,0.423,31.33,"NAN","NAN",0.319,28.4,0.331,28.73,"NAN","NAN",0.357,29.5,"NAN","NAN","NAN","NAN","NAN","NAN",0.43,31.5,"NAN","NAN",0.467,32.47,0.432,31.56,"NAN","NAN","NAN","NAN",0.321,28.45,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",13.7,5.874,0.394,30.54,0.323,28.51,"NAN","NAN",0.315,28.28,0.423,31.33,"NAN","NAN",0.319,28.4,0.331,28.74,"NAN","NAN",0.358,29.51,"NAN","NAN","NAN","NAN",0.368,29.8,0.43,31.51,1.031,44.35,0.467,32.47,0.432,31.56,0.434,31.62,"NAN","NAN",0.321,28.46,0.323,28.5,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.356,29.46,0.44,31.78,0.915,42.21,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",13.66,5.591,0.394,30.53,0.323,28.51,"NAN","NAN",0.315,28.27,0.423,31.32,"NAN","NAN",0.319,28.39,0.33,28.73,"NAN","NAN",0.357,29.49,"NAN","NAN","NAN","NAN",0.367,29.79,0.43,31.49,0.396,30.59,0.467,32.47,0.432,31.55,0.434,31.62,"NAN","NAN",0.321,28.44,0.323,28.5,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.355,29.45,0.439,31.74,0.435,31.64,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-11-29 15:30:00",2,13.6,5.924,0.394,30.54,0.323,28.51,"NAN","NAN",0.315,28.27,0.423,31.33,"NAN","NAN",0.319,28.4,0.331,28.73,"NAN","NAN",0.357,29.49,"NAN","NAN","NAN","NAN",0.367,29.79,0.43,31.49,"NAN","NAN",0.467,32.47,0.432,31.55,"NAN","NAN","NAN","NAN",0.321,28.46,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.355,29.46,0.439,31.74,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",13.67,5.982,0.394,30.54,0.324,28.52,"NAN","NAN",0.315,28.28,0.423,31.33,"NAN","NAN",0.319,28.4,0.331,28.74,"NAN","NAN",0.357,29.5,"NAN","NAN","NAN","NAN",0.368,29.8,0.43,31.51,"NAN","NAN",0.467,32.47,0.432,31.56,"NAN","NAN","NAN","NAN",0.322,28.47,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.356,29.46,0.439,31.75,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",13.52,5.874,0.394,30.53,0.323,28.51,"NAN","NAN",0.315,28.27,0.423,31.32,"NAN","NAN",0.319,28.39,0.33,28.73,"NAN","NAN",0.357,29.49,"NAN","NAN","NAN","NAN",0.367,29.79,0.43,31.49,"NAN","NAN",0.467,32.46,0.432,31.55,"NAN","NAN","NAN","NAN",0.321,28.46,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.355,29.45,0.438,31.72,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-11-29 16:00:00",3,13.45,6.003,0.394,30.54,0.323,28.51,"NAN","NAN",0.315,28.27,0.423,31.33,"NAN","NAN",0.319,28.39,0.331,28.73,"NAN","NAN",0.357,29.49,"NAN","NAN","NAN","NAN",0.367,29.79,0.43,31.49,"NAN","NAN",0.467,32.47,0.432,31.55,"NAN","NAN","NAN","NAN",0.321,28.45,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.355,29.46,0.439,31.73,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",13.52,6.025,0.394,30.54,0.323,28.51,"NAN","NAN",0.315,28.27,0.423,31.33,"NAN","NAN",0.319,28.4,0.331,28.74,"NAN","NAN",0.357,29.5,"NAN","NAN","NAN","NAN",0.368,29.8,0.43,31.51,"NAN","NAN",0.467,32.47,0.432,31.56,"NAN","NAN","NAN","NAN",0.321,28.46,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.356,29.46,0.439,31.74,0.442,31.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",13.38,5.982,0.394,30.53,0.323,28.5,"NAN","NAN",0.314,28.25,0.423,31.32,"NAN","NAN",0.319,28.39,0.33,28.73,"NAN","NAN",0.357,29.49,"NAN","NAN","NAN","NAN",0.367,29.79,0.429,31.48,"NAN","NAN",0.467,32.46,0.432,31.55,"NAN","NAN","NAN","NAN",0.321,28.44,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.355,29.45,0.438,31.72,0.442,31.83,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-11-29 16:30:00",4,13.3,6.08,0.394,30.54,0.323,28.51,"NAN","NAN",0.315,28.27,0.423,31.33,"NAN","NAN",0.319,28.39,0.33,28.73,"NAN","NAN",0.357,29.49,"NAN","NAN","NAN","NAN",0.367,29.78,0.429,31.49,"NAN","NAN",0.467,32.47,0.432,31.55,"NAN","NAN","NAN","NAN",0.321,28.44,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.356,29.46,0.439,31.74,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",13.38,6.134,0.394,30.54,0.323,28.51,"NAN","NAN",0.315,28.27,0.423,31.33,"NAN","NAN",0.319,28.4,0.331,28.74,"NAN","NAN",0.357,29.5,"NAN","NAN","NAN","NAN",0.368,29.8,0.43,31.49,"NAN","NAN",0.467,32.47,0.432,31.56,"NAN","NAN","NAN","NAN",0.321,28.46,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.356,29.46,0.439,31.74,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",13.23,6.025,0.394,30.53,0.323,28.5,"NAN","NAN",0.314,28.25,0.423,31.32,"NAN","NAN",0.319,28.39,0.33,28.73,"NAN","NAN",0.357,29.49,"NAN","NAN","NAN","NAN",0.367,29.77,0.429,31.48,"NAN","NAN",0.467,32.46,0.432,31.55,"NAN","NAN","NAN","NAN",0.32,28.43,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.355,29.45,0.438,31.72,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-11-29 17:00:00",5,13.19,6.169,0.394,30.54,0.323,28.51,"NAN","NAN",0.315,28.27,0.423,31.33,"NAN","NAN",0.319,28.39,0.33,28.73,"NAN","NAN",0.357,29.5,"NAN","NAN","NAN","NAN",0.367,29.78,0.43,31.49,"NAN","NAN",0.467,32.47,0.432,31.55,"NAN","NAN","NAN","NAN",0.32,28.43,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.356,29.46,0.439,31.74,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",13.23,6.199,0.394,30.54,0.323,28.51,"NAN","NAN",0.315,28.27,0.423,31.33,"NAN","NAN",0.319,28.4,0.33,28.73,"NAN","NAN",0.357,29.5,"NAN","NAN","NAN","NAN",0.367,29.79,0.43,31.49,"NAN","NAN",0.467,32.47,0.432,31.56,"NAN","NAN","NAN","NAN",0.32,28.43,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.356,29.46,0.439,31.74,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",13.15,6.134,0.394,30.53,0.323,28.5,"NAN","NAN",0.314,28.25,0.423,31.32,"NAN","NAN",0.319,28.39,0.33,28.73,"NAN","NAN",0.357,29.49,"NAN","NAN","NAN","NAN",0.367,29.77,0.43,31.49,"NAN","NAN",0.467,32.46,0.432,31.55,"NAN","NAN","NAN","NAN",0.32,28.42,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.355,29.45,0.438,31.72,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2022-11-29 17:30:00",6,13.07,6.159,0.394,30.53,0.323,28.51,"NAN","NAN",0.315,28.26,0.423,31.33,"NAN","NAN",0.319,28.39,0.33,28.73,"NAN","NAN",0.357,29.5,"NAN","NAN","NAN","NAN",0.367,29.78,0.43,31.49,"NAN","NAN",0.467,32.46,0.432,31.55,"NAN","NAN","NAN","NAN",0.32,28.42,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.355,29.46,0.439,31.74,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",13.14,6.199,0.394,30.54,0.323,28.51,"NAN","NAN",0.315,28.27,0.423,31.33,"NAN","NAN",0.319,28.4,0.33,28.73,"NAN","NAN",0.357,29.5,"NAN","NAN","NAN","NAN",0.367,29.79,0.43,31.49,"NAN","NAN",0.467,32.47,0.432,31.56,"NAN","NAN","NAN","NAN",0.32,28.43,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.356,29.46,0.439,31.74,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",13,6.113,0.394,30.53,0.323,28.5,"NAN","NAN",0.314,28.25,0.423,31.32,"NAN","NAN",0.319,28.39,0.33,28.71,"NAN","NAN",0.357,29.5,"NAN","NAN","NAN","NAN",0.367,29.77,0.43,31.49,"NAN","NAN",0.467,32.46,0.432,31.55,"NAN","NAN","NAN","NAN",0.32,28.42,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.355,29.45,0.438,31.72,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
