;index;MonitoringPoint;SerialNumber;TimeStamp;Pressure_x;Temperature;Conductivity;WaterLevel;WaterLevelReference;Date;Pressure_y;WL;RL;TopWell;GWL
0;0;ILVO;AZ649;2022-08-02 13:00:00;1037.7;31.85;;;;2022-08-02 13:00:00;1133.775;96.075;370;2158;-1884.075
1;1;ILVO;AZ649;2022-08-02 13:00:00;1037.7;31.85;;;;2022-08-02 13:00:00;1133.775;96.075;370;2158;-1884.075
2;2;ILVO;AZ649;2022-08-02 13:00:00;1037.7;31.85;;;;2022-08-02 13:00:00;1133.775;96.075;370;2158;-1884.075
3;3;ILVO;AZ649;2022-08-02 14:00:00;1037.65;33.17666667;;;;2022-08-02 14:00:00;1133.483333;95.83333333;370;2158;-1883.833333
4;4;ILVO;AZ649;2022-08-02 14:00:00;1037.65;33.17666667;;;;2022-08-02 14:00:00;1133.483333;95.83333333;370;2158;-1883.833333
5;5;ILVO;AZ649;2022-08-02 14:00:00;1037.65;33.17666667;;;;2022-08-02 14:00:00;1133.483333;95.83333333;370;2158;-1883.833333
6;6;ILVO;AZ649;2022-08-02 15:00:00;1036.825;33.85666667;;;;2022-08-02 15:00:00;1133.191667;96.36666667;370;2158;-1884.366667
7;7;ILVO;AZ649;2022-08-02 15:00:00;1036.825;33.85666667;;;;2022-08-02 15:00:00;1133.191667;96.36666667;370;2158;-1884.366667
8;8;ILVO;AZ649;2022-08-02 15:00:00;1036.825;33.85666667;;;;2022-08-02 15:00:00;1133.191667;96.36666667;370;2158;-1884.366667
9;9;ILVO;AZ649;2022-08-02 16:00:00;1036.025;33.80333333;;;;2022-08-02 16:00:00;1132.433333;96.40833333;370;2158;-1884.408333
10;10;ILVO;AZ649;2022-08-02 16:00:00;1036.025;33.80333333;;;;2022-08-02 16:00:00;1132.433333;96.40833333;370;2158;-1884.408333
11;11;ILVO;AZ649;2022-08-02 16:00:00;1036.025;33.80333333;;;;2022-08-02 16:00:00;1132.433333;96.40833333;370;2158;-1884.408333
12;12;ILVO;AZ649;2022-08-02 17:00:00;1035.825;33.66333333;;;;2022-08-02 17:00:00;1132.141667;96.31666667;370;2158;-1884.316667
13;13;ILVO;AZ649;2022-08-02 17:00:00;1035.825;33.66333333;;;;2022-08-02 17:00:00;1132.141667;96.31666667;370;2158;-1884.316667
14;14;ILVO;AZ649;2022-08-02 17:00:00;1035.825;33.66333333;;;;2022-08-02 17:00:00;1132.141667;96.31666667;370;2158;-1884.316667
15;15;ILVO;AZ649;2022-08-02 18:00:00;1035.075;31.78666667;;;;2022-08-02 18:00:00;1131.558333;96.48333333;370;2158;-1884.483333
16;16;ILVO;AZ649;2022-08-02 18:00:00;1035.075;31.78666667;;;;2022-08-02 18:00:00;1131.558333;96.48333333;370;2158;-1884.483333
17;17;ILVO;AZ649;2022-08-02 18:00:00;1035.075;31.78666667;;;;2022-08-02 18:00:00;1131.558333;96.48333333;370;2158;-1884.483333
18;18;ILVO;AZ649;2022-08-02 19:00:00;1035.075;30.03666667;;;;2022-08-02 19:00:00;1131.383333;96.30833333;370;2158;-1884.308333
19;19;ILVO;AZ649;2022-08-02 19:00:00;1035.075;30.03666667;;;;2022-08-02 19:00:00;1131.383333;96.30833333;370;2158;-1884.308333
20;20;ILVO;AZ649;2022-08-02 19:00:00;1035.075;30.03666667;;;;2022-08-02 19:00:00;1131.383333;96.30833333;370;2158;-1884.308333
21;21;ILVO;AZ649;2022-08-02 20:00:00;1035.2;26.25;;;;2022-08-02 20:00:00;1131.383333;96.18333333;370;2158;-1884.183333
22;22;ILVO;AZ649;2022-08-02 20:00:00;1035.2;26.25;;;;2022-08-02 20:00:00;1131.383333;96.18333333;370;2158;-1884.183333
23;23;ILVO;AZ649;2022-08-02 20:00:00;1035.2;26.25;;;;2022-08-02 20:00:00;1131.383333;96.18333333;370;2158;-1884.183333
24;24;ILVO;AZ649;2022-08-02 21:00:00;1035.425;21.74;;;;2022-08-02 21:00:00;1131.85;96.425;370;2158;-1884.425
25;25;ILVO;AZ649;2022-08-02 21:00:00;1035.425;21.74;;;;2022-08-02 21:00:00;1131.85;96.425;370;2158;-1884.425
26;26;ILVO;AZ649;2022-08-02 21:00:00;1035.425;21.74;;;;2022-08-02 21:00:00;1131.85;96.425;370;2158;-1884.425
27;27;ILVO;AZ649;2022-08-02 22:00:00;1035.5;18.04666667;;;;2022-08-02 22:00:00;1131.675;96.175;370;2158;-1884.175
28;28;ILVO;AZ649;2022-08-02 22:00:00;1035.5;18.04666667;;;;2022-08-02 22:00:00;1131.675;96.175;370;2158;-1884.175
29;29;ILVO;AZ649;2022-08-02 22:00:00;1035.5;18.04666667;;;;2022-08-02 22:00:00;1131.675;96.175;370;2158;-1884.175
30;30;ILVO;AZ649;2022-08-02 23:00:00;1035.55;17.78;;;;2022-08-02 23:00:00;1131.675;96.125;370;2158;-1884.125
31;31;ILVO;AZ649;2022-08-02 23:00:00;1035.55;17.78;;;;2022-08-02 23:00:00;1131.675;96.125;370;2158;-1884.125
32;32;ILVO;AZ649;2022-08-02 23:00:00;1035.55;17.78;;;;2022-08-02 23:00:00;1131.675;96.125;370;2158;-1884.125
33;33;ILVO;AZ649;2022-08-03 00:00:00;1035.55;16.10666667;;;;2022-08-03 00:00:00;1131.675;96.125;370;2158;-1884.125
34;34;ILVO;AZ649;2022-08-03 00:00:00;1035.55;16.10666667;;;;2022-08-03 00:00:00;1131.675;96.125;370;2158;-1884.125
35;35;ILVO;AZ649;2022-08-03 00:00:00;1035.55;16.10666667;;;;2022-08-03 00:00:00;1131.675;96.125;370;2158;-1884.125
36;36;ILVO;AZ649;2022-08-03 01:00:00;1035.8;15.48333333;;;;2022-08-03 01:00:00;1132.141667;96.34166667;370;2158;-1884.341667
37;37;ILVO;AZ649;2022-08-03 01:00:00;1035.8;15.48333333;;;;2022-08-03 01:00:00;1132.141667;96.34166667;370;2158;-1884.341667
38;38;ILVO;AZ649;2022-08-03 01:00:00;1035.8;15.48333333;;;;2022-08-03 01:00:00;1132.141667;96.34166667;370;2158;-1884.341667
39;39;ILVO;AZ649;2022-08-03 02:00:00;1035.425;15.03;;;;2022-08-03 02:00:00;1131.966667;96.54166667;370;2158;-1884.541667
40;40;ILVO;AZ649;2022-08-03 02:00:00;1035.425;15.03;;;;2022-08-03 02:00:00;1131.966667;96.54166667;370;2158;-1884.541667
41;41;ILVO;AZ649;2022-08-03 02:00:00;1035.425;15.03;;;;2022-08-03 02:00:00;1131.966667;96.54166667;370;2158;-1884.541667
42;42;ILVO;AZ649;2022-08-03 03:00:00;1035.05;14.51333333;;;;2022-08-03 03:00:00;1131.091667;96.04166667;370;2158;-1884.041667
43;43;ILVO;AZ649;2022-08-03 03:00:00;1035.05;14.51333333;;;;2022-08-03 03:00:00;1131.091667;96.04166667;370;2158;-1884.041667
44;44;ILVO;AZ649;2022-08-03 03:00:00;1035.05;14.51333333;;;;2022-08-03 03:00:00;1131.091667;96.04166667;370;2158;-1884.041667
45;45;ILVO;AZ649;2022-08-03 04:00:00;1034.675;13.93666667;;;;2022-08-03 04:00:00;1130.975;96.3;370;2158;-1884.3
46;46;ILVO;AZ649;2022-08-03 04:00:00;1034.675;13.93666667;;;;2022-08-03 04:00:00;1130.975;96.3;370;2158;-1884.3
47;47;ILVO;AZ649;2022-08-03 04:00:00;1034.675;13.93666667;;;;2022-08-03 04:00:00;1130.975;96.3;370;2158;-1884.3
48;48;ILVO;AZ649;2022-08-03 05:00:00;1034.875;13.63;;;;2022-08-03 05:00:00;1131.091667;96.21666667;370;2158;-1884.216667
49;49;ILVO;AZ649;2022-08-03 05:00:00;1034.875;13.63;;;;2022-08-03 05:00:00;1131.091667;96.21666667;370;2158;-1884.216667
50;50;ILVO;AZ649;2022-08-03 05:00:00;1034.875;13.63;;;;2022-08-03 05:00:00;1131.091667;96.21666667;370;2158;-1884.216667
51;51;ILVO;AZ649;2022-08-03 06:00:00;1035.8;16.07666667;;;;2022-08-03 06:00:00;1131.266667;95.46666667;370;2158;-1883.466667
52;52;ILVO;AZ649;2022-08-03 06:00:00;1035.8;16.07666667;;;;2022-08-03 06:00:00;1131.266667;95.46666667;370;2158;-1883.466667
53;53;ILVO;AZ649;2022-08-03 06:00:00;1035.8;16.07666667;;;;2022-08-03 06:00:00;1131.266667;95.46666667;370;2158;-1883.466667
54;54;ILVO;AZ649;2022-08-03 07:00:00;1036.125;22.96666667;;;;2022-08-03 07:00:00;1131.966667;95.84166667;370;2158;-1883.841667
55;55;ILVO;AZ649;2022-08-03 07:00:00;1036.125;22.96666667;;;;2022-08-03 07:00:00;1131.966667;95.84166667;370;2158;-1883.841667
56;56;ILVO;AZ649;2022-08-03 07:00:00;1036.125;22.96666667;;;;2022-08-03 07:00:00;1131.966667;95.84166667;370;2158;-1883.841667
57;57;ILVO;AZ649;2022-08-03 08:00:00;1036.375;26.85666667;;;;2022-08-03 08:00:00;1131.85;95.475;370;2158;-1883.475
58;58;ILVO;AZ649;2022-08-03 08:00:00;1036.375;26.85666667;;;;2022-08-03 08:00:00;1131.85;95.475;370;2158;-1883.475
59;59;ILVO;AZ649;2022-08-03 08:00:00;1036.375;26.85666667;;;;2022-08-03 08:00:00;1131.85;95.475;370;2158;-1883.475
60;60;ILVO;AZ649;2022-08-03 09:00:00;1036.325;29.10666667;;;;2022-08-03 09:00:00;1131.966667;95.64166667;370;2158;-1883.641667
61;61;ILVO;AZ649;2022-08-03 09:00:00;1036.325;29.10666667;;;;2022-08-03 09:00:00;1131.966667;95.64166667;370;2158;-1883.641667
62;62;ILVO;AZ649;2022-08-03 09:00:00;1036.325;29.10666667;;;;2022-08-03 09:00:00;1131.966667;95.64166667;370;2158;-1883.641667
63;63;ILVO;AZ649;2022-08-03 10:00:00;1036.2;31.03;;;;2022-08-03 10:00:00;1132.141667;95.94166667;370;2158;-1883.941667
64;64;ILVO;AZ649;2022-08-03 10:00:00;1036.2;31.03;;;;2022-08-03 10:00:00;1132.141667;95.94166667;370;2158;-1883.941667
65;65;ILVO;AZ649;2022-08-03 10:00:00;1036.2;31.03;;;;2022-08-03 10:00:00;1132.141667;95.94166667;370;2158;-1883.941667
66;66;ILVO;AZ649;2022-08-03 11:00:00;1035.875;33.55333333;;;;2022-08-03 11:00:00;1131.383333;95.50833333;370;2158;-1883.508333
67;67;ILVO;AZ649;2022-08-03 11:00:00;1035.875;33.55333333;;;;2022-08-03 11:00:00;1131.383333;95.50833333;370;2158;-1883.508333
68;68;ILVO;AZ649;2022-08-03 11:00:00;1035.875;33.55333333;;;;2022-08-03 11:00:00;1131.383333;95.50833333;370;2158;-1883.508333
69;69;ILVO;AZ649;2022-08-03 12:00:00;1035.5;34.96666667;;;;2022-08-03 12:00:00;1131.091667;95.59166667;370;2158;-1883.591667
70;70;ILVO;AZ649;2022-08-03 12:00:00;1035.5;34.96666667;;;;2022-08-03 12:00:00;1131.091667;95.59166667;370;2158;-1883.591667
71;71;ILVO;AZ649;2022-08-03 12:00:00;1035.5;34.96666667;;;;2022-08-03 12:00:00;1131.091667;95.59166667;370;2158;-1883.591667
72;72;ILVO;AZ649;2022-08-03 13:00:00;1034.825;35.24;;;;2022-08-03 13:00:00;1130.625;95.8;370;2158;-1883.8
73;73;ILVO;AZ649;2022-08-03 13:00:00;1034.825;35.24;;;;2022-08-03 13:00:00;1130.625;95.8;370;2158;-1883.8
74;74;ILVO;AZ649;2022-08-03 13:00:00;1034.825;35.24;;;;2022-08-03 13:00:00;1130.625;95.8;370;2158;-1883.8
75;75;ILVO;AZ649;2022-08-03 14:00:00;1034.375;35.31;;;;2022-08-03 14:00:00;1130.508333;96.13333333;370;2158;-1884.133333
76;76;ILVO;AZ649;2022-08-03 14:00:00;1034.375;35.31;;;;2022-08-03 14:00:00;1130.508333;96.13333333;370;2158;-1884.133333
77;77;ILVO;AZ649;2022-08-03 14:00:00;1034.375;35.31;;;;2022-08-03 14:00:00;1130.508333;96.13333333;370;2158;-1884.133333
78;78;ILVO;AZ649;2022-08-03 15:00:00;1034.325;38.15333333;;;;2022-08-03 15:00:00;1130.041667;95.71666667;370;2158;-1883.716667
79;79;ILVO;AZ649;2022-08-03 15:00:00;1034.325;38.15333333;;;;2022-08-03 15:00:00;1130.041667;95.71666667;370;2158;-1883.716667
80;80;ILVO;AZ649;2022-08-03 15:00:00;1034.325;38.15333333;;;;2022-08-03 15:00:00;1130.041667;95.71666667;370;2158;-1883.716667
81;81;ILVO;AZ649;2022-08-03 16:00:00;1033.5;38.48333333;;;;2022-08-03 16:00:00;1129.283333;95.78333333;370;2158;-1883.783333
82;82;ILVO;AZ649;2022-08-03 16:00:00;1033.5;38.48333333;;;;2022-08-03 16:00:00;1129.283333;95.78333333;370;2158;-1883.783333
83;83;ILVO;AZ649;2022-08-03 16:00:00;1033.5;38.48333333;;;;2022-08-03 16:00:00;1129.283333;95.78333333;370;2158;-1883.783333
84;84;ILVO;AZ649;2022-08-03 17:00:00;1032.625;33.66333333;;;;2022-08-03 17:00:00;1128.583333;95.95833333;370;2158;-1883.958333
85;85;ILVO;AZ649;2022-08-03 17:00:00;1032.625;33.66333333;;;;2022-08-03 17:00:00;1128.583333;95.95833333;370;2158;-1883.958333
86;86;ILVO;AZ649;2022-08-03 17:00:00;1032.625;33.66333333;;;;2022-08-03 17:00:00;1128.583333;95.95833333;370;2158;-1883.958333
87;87;ILVO;AZ649;2022-08-03 18:00:00;1032.8;36.07;;;;2022-08-03 18:00:00;1128.408333;95.60833333;370;2158;-1883.608333
88;88;ILVO;AZ649;2022-08-03 18:00:00;1032.8;36.07;;;;2022-08-03 18:00:00;1128.408333;95.60833333;370;2158;-1883.608333
89;89;ILVO;AZ649;2022-08-03 18:00:00;1032.8;36.07;;;;2022-08-03 18:00:00;1128.408333;95.60833333;370;2158;-1883.608333
90;90;ILVO;AZ649;2022-08-03 19:00:00;1032.5;31.17666667;;;;2022-08-03 19:00:00;1128.7;96.2;370;2158;-1884.2
91;91;ILVO;AZ649;2022-08-03 19:00:00;1032.5;31.17666667;;;;2022-08-03 19:00:00;1128.7;96.2;370;2158;-1884.2
92;92;ILVO;AZ649;2022-08-03 19:00:00;1032.5;31.17666667;;;;2022-08-03 19:00:00;1128.7;96.2;370;2158;-1884.2
93;93;ILVO;AZ649;2022-08-03 20:00:00;1032.75;27.71666667;;;;2022-08-03 20:00:00;1128.875;96.125;370;2158;-1884.125
94;94;ILVO;AZ649;2022-08-03 20:00:00;1032.75;27.71666667;;;;2022-08-03 20:00:00;1128.875;96.125;370;2158;-1884.125
95;95;ILVO;AZ649;2022-08-03 20:00:00;1032.75;27.71666667;;;;2022-08-03 20:00:00;1128.875;96.125;370;2158;-1884.125
96;96;ILVO;AZ649;2022-08-03 21:00:00;1033;23.68666667;;;;2022-08-03 21:00:00;1128.875;95.875;370;2158;-1883.875
97;97;ILVO;AZ649;2022-08-03 21:00:00;1033;23.68666667;;;;2022-08-03 21:00:00;1128.875;95.875;370;2158;-1883.875
98;98;ILVO;AZ649;2022-08-03 21:00:00;1033;23.68666667;;;;2022-08-03 21:00:00;1128.875;95.875;370;2158;-1883.875
99;99;ILVO;AZ649;2022-08-03 22:00:00;1033.05;19.84333333;;;;2022-08-03 22:00:00;1128.7;95.65;370;2158;-1883.65
100;100;ILVO;AZ649;2022-08-03 22:00:00;1033.05;19.84333333;;;;2022-08-03 22:00:00;1128.7;95.65;370;2158;-1883.65
101;101;ILVO;AZ649;2022-08-03 22:00:00;1033.05;19.84333333;;;;2022-08-03 22:00:00;1128.7;95.65;370;2158;-1883.65
102;102;ILVO;AZ649;2022-08-03 23:00:00;1032.925;18.23333333;;;;2022-08-03 23:00:00;1128.583333;95.65833333;370;2158;-1883.658333
103;103;ILVO;AZ649;2022-08-03 23:00:00;1032.925;18.23333333;;;;2022-08-03 23:00:00;1128.583333;95.65833333;370;2158;-1883.658333
104;104;ILVO;AZ649;2022-08-03 23:00:00;1032.925;18.23333333;;;;2022-08-03 23:00:00;1128.583333;95.65833333;370;2158;-1883.658333
105;105;ILVO;AZ649;2022-08-04 00:00:00;1032.625;17.12333333;;;;2022-08-04 00:00:00;1128.583333;95.95833333;370;2158;-1883.958333
106;106;ILVO;AZ649;2022-08-04 00:00:00;1032.625;17.12333333;;;;2022-08-04 00:00:00;1128.583333;95.95833333;370;2158;-1883.958333
107;107;ILVO;AZ649;2022-08-04 00:00:00;1032.625;17.12333333;;;;2022-08-04 00:00:00;1128.583333;95.95833333;370;2158;-1883.958333
108;108;ILVO;AZ649;2022-08-04 01:00:00;1032.675;16.56;;;;2022-08-04 01:00:00;1128;95.325;370;2158;-1883.325
109;109;ILVO;AZ649;2022-08-04 01:00:00;1032.675;16.56;;;;2022-08-04 01:00:00;1128;95.325;370;2158;-1883.325
110;110;ILVO;AZ649;2022-08-04 01:00:00;1032.675;16.56;;;;2022-08-04 01:00:00;1128;95.325;370;2158;-1883.325
111;111;ILVO;AZ649;2022-08-04 02:00:00;1032.55;16.10666667;;;;2022-08-04 02:00:00;1128;95.45;370;2158;-1883.45
112;112;ILVO;AZ649;2022-08-04 02:00:00;1032.55;16.10666667;;;;2022-08-04 02:00:00;1128;95.45;370;2158;-1883.45
113;113;ILVO;AZ649;2022-08-04 02:00:00;1032.55;16.10666667;;;;2022-08-04 02:00:00;1128;95.45;370;2158;-1883.45
114;114;ILVO;AZ649;2022-08-04 03:00:00;1032.375;16.50666667;;;;2022-08-04 03:00:00;1127.825;95.45;370;2158;-1883.45
115;115;ILVO;AZ649;2022-08-04 03:00:00;1032.375;16.50666667;;;;2022-08-04 03:00:00;1127.825;95.45;370;2158;-1883.45
116;116;ILVO;AZ649;2022-08-04 03:00:00;1032.375;16.50666667;;;;2022-08-04 03:00:00;1127.825;95.45;370;2158;-1883.45
117;117;ILVO;AZ649;2022-08-04 04:00:00;1031.8;15.36666667;;;;2022-08-04 04:00:00;1127.358333;95.55833333;370;2158;-1883.558333
118;118;ILVO;AZ649;2022-08-04 04:00:00;1031.8;15.36666667;;;;2022-08-04 04:00:00;1127.358333;95.55833333;370;2158;-1883.558333
119;119;ILVO;AZ649;2022-08-04 04:00:00;1031.8;15.36666667;;;;2022-08-04 04:00:00;1127.358333;95.55833333;370;2158;-1883.558333
120;120;ILVO;AZ649;2022-08-04 05:00:00;1032.25;14.85;;;;2022-08-04 05:00:00;1127.825;95.575;370;2158;-1883.575
121;121;ILVO;AZ649;2022-08-04 05:00:00;1032.25;14.85;;;;2022-08-04 05:00:00;1127.825;95.575;370;2158;-1883.575
122;122;ILVO;AZ649;2022-08-04 05:00:00;1032.25;14.85;;;;2022-08-04 05:00:00;1127.825;95.575;370;2158;-1883.575
123;123;ILVO;AZ649;2022-08-04 06:00:00;1032.675;15.45;;;;2022-08-04 06:00:00;1127.825;95.15;370;2158;-1883.15
124;124;ILVO;AZ649;2022-08-04 06:00:00;1032.675;15.45;;;;2022-08-04 06:00:00;1127.825;95.15;370;2158;-1883.15
125;125;ILVO;AZ649;2022-08-04 06:00:00;1032.675;15.45;;;;2022-08-04 06:00:00;1127.825;95.15;370;2158;-1883.15
126;126;ILVO;AZ649;2022-08-04 07:00:00;1033.55;19.22333333;;;;2022-08-04 07:00:00;1128.291667;94.74166667;370;2158;-1882.741667
127;127;ILVO;AZ649;2022-08-04 07:00:00;1033.55;19.22333333;;;;2022-08-04 07:00:00;1128.291667;94.74166667;370;2158;-1882.741667
128;128;ILVO;AZ649;2022-08-04 07:00:00;1033.55;19.22333333;;;;2022-08-04 07:00:00;1128.291667;94.74166667;370;2158;-1882.741667
129;129;ILVO;AZ649;2022-08-04 08:00:00;1034;20.00666667;;;;2022-08-04 08:00:00;1128.7;94.7;370;2158;-1882.7
130;130;ILVO;AZ649;2022-08-04 08:00:00;1034;20.00666667;;;;2022-08-04 08:00:00;1128.7;94.7;370;2158;-1882.7
131;131;ILVO;AZ649;2022-08-04 08:00:00;1034;20.00666667;;;;2022-08-04 08:00:00;1128.7;94.7;370;2158;-1882.7
132;132;ILVO;AZ649;2022-08-04 09:00:00;1034.425;21.57666667;;;;2022-08-04 09:00:00;1129.633333;95.20833333;370;2158;-1883.208333
133;133;ILVO;AZ649;2022-08-04 09:00:00;1034.425;21.57666667;;;;2022-08-04 09:00:00;1129.633333;95.20833333;370;2158;-1883.208333
134;134;ILVO;AZ649;2022-08-04 09:00:00;1034.425;21.57666667;;;;2022-08-04 09:00:00;1129.633333;95.20833333;370;2158;-1883.208333
135;135;ILVO;AZ649;2022-08-04 10:00:00;1034.425;21.05333333;;;;2022-08-04 10:00:00;1129.633333;95.20833333;370;2158;-1883.208333
136;136;ILVO;AZ649;2022-08-04 10:00:00;1034.425;21.05333333;;;;2022-08-04 10:00:00;1129.633333;95.20833333;370;2158;-1883.208333
137;137;ILVO;AZ649;2022-08-04 10:00:00;1034.425;21.05333333;;;;2022-08-04 10:00:00;1129.633333;95.20833333;370;2158;-1883.208333
138;138;ILVO;AZ649;2022-08-04 11:00:00;1034.7;28.69333333;;;;2022-08-04 11:00:00;1129.633333;94.93333333;370;2158;-1882.933333
139;139;ILVO;AZ649;2022-08-04 11:00:00;1034.7;28.69333333;;;;2022-08-04 11:00:00;1129.633333;94.93333333;370;2158;-1882.933333
140;140;ILVO;AZ649;2022-08-04 11:00:00;1034.7;28.69333333;;;;2022-08-04 11:00:00;1129.633333;94.93333333;370;2158;-1882.933333
141;141;ILVO;AZ649;2022-08-04 12:00:00;1034.325;32.93666667;;;;2022-08-04 12:00:00;1129.925;95.6;370;2158;-1883.6
142;142;ILVO;AZ649;2022-08-04 12:00:00;1034.325;32.93666667;;;;2022-08-04 12:00:00;1129.925;95.6;370;2158;-1883.6
143;143;ILVO;AZ649;2022-08-04 12:00:00;1034.325;32.93666667;;;;2022-08-04 12:00:00;1129.925;95.6;370;2158;-1883.6
144;144;ILVO;AZ649;2022-08-04 13:00:00;1034.45;33.13;;;;2022-08-04 13:00:00;1129.633333;95.18333333;370;2158;-1883.183333
145;145;ILVO;AZ649;2022-08-04 13:00:00;1034.45;33.13;;;;2022-08-04 13:00:00;1129.633333;95.18333333;370;2158;-1883.183333
146;146;ILVO;AZ649;2022-08-04 13:00:00;1034.45;33.13;;;;2022-08-04 13:00:00;1129.633333;95.18333333;370;2158;-1883.183333
147;147;ILVO;AZ649;2022-08-04 14:00:00;1034.375;33.57666667;;;;2022-08-04 14:00:00;1129.458333;95.08333333;370;2158;-1883.083333
148;148;ILVO;AZ649;2022-08-04 14:00:00;1034.375;33.57666667;;;;2022-08-04 14:00:00;1129.458333;95.08333333;370;2158;-1883.083333
149;149;ILVO;AZ649;2022-08-04 14:00:00;1034.375;33.57666667;;;;2022-08-04 14:00:00;1129.458333;95.08333333;370;2158;-1883.083333
150;150;ILVO;AZ649;2022-08-04 15:00:00;1033.625;31.37333333;;;;2022-08-04 15:00:00;1129.633333;96.00833333;370;2158;-1884.008333
151;151;ILVO;AZ649;2022-08-04 15:00:00;1033.625;31.37333333;;;;2022-08-04 15:00:00;1129.633333;96.00833333;370;2158;-1884.008333
152;152;ILVO;AZ649;2022-08-04 15:00:00;1033.625;31.37333333;;;;2022-08-04 15:00:00;1129.633333;96.00833333;370;2158;-1884.008333
153;153;ILVO;AZ649;2022-08-04 16:00:00;1033.325;29.76333333;;;;2022-08-04 16:00:00;1128.7;95.375;370;2158;-1883.375
154;154;ILVO;AZ649;2022-08-04 16:00:00;1033.325;29.76333333;;;;2022-08-04 16:00:00;1128.7;95.375;370;2158;-1883.375
155;155;ILVO;AZ649;2022-08-04 16:00:00;1033.325;29.76333333;;;;2022-08-04 16:00:00;1128.7;95.375;370;2158;-1883.375
156;156;ILVO;AZ649;2022-08-04 17:00:00;1034.075;31.37333333;;;;2022-08-04 17:00:00;1128.991667;94.91666667;370;2158;-1882.916667
157;157;ILVO;AZ649;2022-08-04 17:00:00;1034.075;31.37333333;;;;2022-08-04 17:00:00;1128.991667;94.91666667;370;2158;-1882.916667
158;158;ILVO;AZ649;2022-08-04 17:00:00;1034.075;31.37333333;;;;2022-08-04 17:00:00;1128.991667;94.91666667;370;2158;-1882.916667
159;159;ILVO;AZ649;2022-08-04 18:00:00;1033.75;28.35;;;;2022-08-04 18:00:00;1129.166667;95.41666667;370;2158;-1883.416667
160;160;ILVO;AZ649;2022-08-04 18:00:00;1033.75;28.35;;;;2022-08-04 18:00:00;1129.166667;95.41666667;370;2158;-1883.416667
161;161;ILVO;AZ649;2022-08-04 18:00:00;1033.75;28.35;;;;2022-08-04 18:00:00;1129.166667;95.41666667;370;2158;-1883.416667
162;162;ILVO;AZ649;2022-08-04 19:00:00;1034.625;23.63;;;;2022-08-04 19:00:00;1129.75;95.125;370;2158;-1883.125
163;163;ILVO;AZ649;2022-08-04 19:00:00;1034.625;23.63;;;;2022-08-04 19:00:00;1129.75;95.125;370;2158;-1883.125
164;164;ILVO;AZ649;2022-08-04 19:00:00;1034.625;23.63;;;;2022-08-04 19:00:00;1129.75;95.125;370;2158;-1883.125
165;165;ILVO;AZ649;2022-08-04 20:00:00;1034.8;21.66333333;;;;2022-08-04 20:00:00;1129.925;95.125;370;2158;-1883.125
166;166;ILVO;AZ649;2022-08-04 20:00:00;1034.8;21.66333333;;;;2022-08-04 20:00:00;1129.925;95.125;370;2158;-1883.125
167;167;ILVO;AZ649;2022-08-04 20:00:00;1034.8;21.66333333;;;;2022-08-04 20:00:00;1129.925;95.125;370;2158;-1883.125
168;168;ILVO;AZ649;2022-08-04 21:00:00;1035.05;21.01333333;;;;2022-08-04 21:00:00;1130.041667;94.99166667;370;2158;-1882.991667
169;169;ILVO;AZ649;2022-08-04 21:00:00;1035.05;21.01333333;;;;2022-08-04 21:00:00;1130.041667;94.99166667;370;2158;-1882.991667
170;170;ILVO;AZ649;2022-08-04 21:00:00;1035.05;21.01333333;;;;2022-08-04 21:00:00;1130.041667;94.99166667;370;2158;-1882.991667
171;171;ILVO;AZ649;2022-08-04 22:00:00;1035.3;20.63;;;;2022-08-04 22:00:00;1130.333333;95.03333333;370;2158;-1883.033333
172;172;ILVO;AZ649;2022-08-04 22:00:00;1035.3;20.63;;;;2022-08-04 22:00:00;1130.333333;95.03333333;370;2158;-1883.033333
173;173;ILVO;AZ649;2022-08-04 22:00:00;1035.3;20.63;;;;2022-08-04 22:00:00;1130.333333;95.03333333;370;2158;-1883.033333
174;174;ILVO;AZ649;2022-08-04 23:00:00;1035.25;20.31;;;;2022-08-04 23:00:00;1130.041667;94.79166667;370;2158;-1882.791667
175;175;ILVO;AZ649;2022-08-04 23:00:00;1035.25;20.31;;;;2022-08-04 23:00:00;1130.041667;94.79166667;370;2158;-1882.791667
176;176;ILVO;AZ649;2022-08-04 23:00:00;1035.25;20.31;;;;2022-08-04 23:00:00;1130.041667;94.79166667;370;2158;-1882.791667
177;177;ILVO;AZ649;2022-08-05 00:00:00;1034.925;19.71666667;;;;2022-08-05 00:00:00;1129.75;94.825;370;2158;-1882.825
178;178;ILVO;AZ649;2022-08-05 00:00:00;1034.925;19.71666667;;;;2022-08-05 00:00:00;1129.75;94.825;370;2158;-1882.825
179;179;ILVO;AZ649;2022-08-05 00:00:00;1034.925;19.71666667;;;;2022-08-05 00:00:00;1129.75;94.825;370;2158;-1882.825
180;180;ILVO;AZ649;2022-08-05 01:00:00;1035;19.33333333;;;;2022-08-05 01:00:00;1130.041667;95.04166667;370;2158;-1883.041667
181;181;ILVO;AZ649;2022-08-05 01:00:00;1035;19.33333333;;;;2022-08-05 01:00:00;1130.041667;95.04166667;370;2158;-1883.041667
182;182;ILVO;AZ649;2022-08-05 01:00:00;1035;19.33333333;;;;2022-08-05 01:00:00;1130.041667;95.04166667;370;2158;-1883.041667
